GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "10003","New Castle, DE",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),231,234,(D),(D),(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAEMP25N,300,"22","   Utilities ","Number of jobs",1864,1779,1740,1723,1687,1683,1612,1679,1595,1562,1420,1487,1565,1606,1604,1640,1634,1543,1545,1562,1558,1543
 "10003","New Castle, DE",2,CAEMP25N,400,"23","   Construction ","Number of jobs",20381,(D),(D),(D),(D),23472,22192,21053,17935,17298,17181,16812,17213,17522,17816,18050,18493,18846,19091,18914,19246,19797
 "10003","New Castle, DE",2,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",22321,20874,20208,19159,16996,(D),(D),15828,(D),(D),(D),(D),(D),(D),(D),(D),11836,12479,(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",11374,11399,11786,12448,12558,12529,12346,12102,11280,10463,10525,10402,10111,10338,10100,9585,8633,8649,8787,8748,9245,9848
 "10003","New Castle, DE",2,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",37259,37348,37582,37302,37985,38058,37749,36427,34430,34151,34635,34827,35267,35797,36352,36792,36691,36133,35002,33041,34395,35141
 "10003","New Castle, DE",2,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",8590,8357,8307,8366,8168,8396,8653,8575,7998,7838,8119,8541,9703,10906,12918,13901,14020,14819,18455,21701,24631,29914
 "10003","New Castle, DE",2,CAEMP25N,900,"51","   Information ","Number of jobs",7446,6547,6352,5989,6197,6228,6385,6480,6049,5695,5567,5441,5241,5037,4779,4769,4784,4249,3955,3803,4038,4392
 "10003","New Castle, DE",2,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",42301,42305,40147,39595,42717,41520,42529,43622,44756,43135,45403,45474,47364,47733,49566,50735,51487,52941,52145,54719,57230,60883
 "10003","New Castle, DE",2,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",10878,11024,11520,12505,13372,14059,15143,15124,14966,15268,15870,15413,15679,16228,16605,17091,17584,17627,16919,18418,20090,22078
 "10003","New Castle, DE",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",30526,28519,28922,30240,28035,27841,29084,29760,28175,27865,29860,30909,31851,32107,31729,28887,29227,30354,29532,28802,29309,30152
 "10003","New Castle, DE",2,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",11683,11773,11655,12858,12777,12374,11683,11350,10579,10080,8626,8138,6614,6197,5583,10047,9245,9021,9405,10007,9998,9929
 "10003","New Castle, DE",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",22974,19705,19853,21078,21040,21721,22360,20974,19372,19302,20072,20134,21577,22989,23885,23459,23554,24038,24154,22469,23106,24441
 "10003","New Castle, DE",2,CAEMP25N,1500,"61","   Educational services ","Number of jobs",6071,6499,6602,6832,7349,7835,7794,7817,7800,7759,7599,7584,7859,8177,8065,7942,8178,7936,7999,7010,7027,7520
 "10003","New Castle, DE",2,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",32971,33477,34689,35331,36010,37006,38622,42036,42723,43348,44242,44934,46566,48213,50027,50731,51424,52853,53620,52084,52057,52751
 "10003","New Castle, DE",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",7467,7680,7619,7586,7821,7944,7876,8124,7898,8211,8240,8002,8947,9198,9252,9080,9292,9589,9938,8137,8633,8943
 "10003","New Castle, DE",2,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",18195,18063,18644,19179,19677,19960,20358,20431,20023,20380,21318,21583,22101,22361,23297,23722,24101,24706,25113,19906,21547,23485
 "10003","New Castle, DE",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",15577,15912,16051,16516,17078,17343,17586,17658,16706,16620,16821,16677,15419,15801,16033,16114,16166,16567,16690,15589,16262,16616
