GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "29000","Missouri",4,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",16912485,18479482,19938913,21682224,24089650,25774725,28212715,30912024,34252401,38129735,42514262,46138539,51479765,55043829,58776893,65104981,69704040,73379132,77025452,82057137,87941735,91896544,96075025,102078066,106723405,113256616,119399811,126394157,134117797,140839690,146172453,156202129,161531191,165389801,171593178,180453767,186770922,197834125,207411340,219921999,216424450,221760207,230858278,240967754,242493009,250783748,259349984,267048570,273774195,286084305,297349071,320592856,345961209,357194742
 "29000","Missouri",4,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",16465047,17957207,19370781,20971474,22878452,25139470,27519993,30447601,33542288,37217325,41342947,45903458,50714660,54704092,58887219,64687116,68914282,72802374,76294644,81407969,87039538,91199745,95497007,101229924,106237533,112545018,119195705,125353852,133071113,140309257,145946899,155428491,160709433,165003414,170568876,178195270,185356116,196593026,206029127,217897362,214808504,220303983,228695486,239595339,239619543,247539526,258595025,265992653,272721527,285502204,296264314,318966242,343691141,354584509
 "29000","Missouri",4,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",447438,522275,568132,710750,1211198,635255,692722,464423,710113,912410,1171315,235081,765105,339737,-110326,417865,789758,576758,730808,649168,902197,696799,578018,848142,485872,711598,204106,1040305,1046684,530433,225554,773638,821758,386387,1024302,2258497,1414806,1241099,1382213,2024637,1615946,1456224,2162792,1372415,2873466,3244222,754959,1055917,1052668,582101,1084757,1626614,2270068,2610233
 "29000","Missouri",4,CAINC4,20,"...","Population (persons) 3/","Number of persons",4640000,4684768,4722703,4753234,4774601,4785391,4795383,4823554,4845042,4871171,4889327,4921966,4932069,4929456,4943735,4975276,5000260,5023055,5056702,5081737,5095844,5128880,5170800,5217101,5271175,5324497,5378247,5431553,5481193,5521765,5561948,5607285,5641142,5674825,5709403,5747741,5790300,5842704,5887612,5923916,5961088,5996166,6011569,6026727,6044003,6060459,6077057,6093349,6113669,6128594,6143406,6153998,6169823,6177957
 "29000","Missouri",4,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3645,3945,4222,4562,5045,5386,5883,6409,7070,7828,8695,9374,10438,11166,11889,13086,13940,14608,15232,16147,17258,17917,18580,19566,20247,21271,22201,23270,24469,25506,26281,27857,28634,29144,30054,31396,32256,33860,35228,37124,36306,36984,38402,39983,40121,41380,42677,43826,44781,46680,48401,52095,56073,57818
 "29000","Missouri",4,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",14712696,15698045,16758181,18262972,20300593,21213879,22552286,24967038,27923603,31316932,34866267,36232052,39543231,40917487,43574712,48746281,52618890,55626033,59407318,63368460,67445849,70308277,72218391,77173464,80324366,85534034,90233679,95853639,101885517,107230395,113362627,120835206,124339711,128041834,132224139,139548680,144007814,151048802,155885733,162250615,159063031,161525984,165299065,170361061,176764776,180544872,185534418,189949747,196554981,202955725,211403177,216559580,229984582,246009141
 "29000","Missouri",4,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",954468,1004738,1108898,1261292,1584345,1766953,1842370,2096831,2331525,2697221,3089960,3279305,3789200,4043819,4388901,4996867,5478620,5878664,6195510,6835737,7299031,7871562,8213598,8666067,9093160,9774229,10357372,10778741,11410100,12009879,12636662,13300786,13688520,14054014,14485832,15021627,15774621,16688926,17396124,18248432,17715539,17696563,16296936,16733268,19427320,20009832,21073394,21470242,22209966,23159435,24154038,24949686,25929665,28229873
 "29000","Missouri",4,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",488891,516102,567911,633356,794670,887183,926778,1023949,1122740,1292780,1490256,1610002,1876828,2015189,2155397,2407458,2721217,2937089,3133003,3481707,3779327,4057213,4259177,4488917,4714335,5079173,5411929,5626404,5947948,6237838,6579087,6906493,7120400,7343536,7540456,7860667,8239876,8768885,9185334,9613497,9370227,9402207,7711663,7879502,10357355,10700594,11248039,11512338,12076998,12737606,13260187,13766898,14356543,15729067
 "29000","Missouri",4,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",465577,488636,540987,627936,789675,879770,915592,1072882,1208785,1404441,1599704,1669303,1912372,2028630,2233504,2589409,2757403,2941575,3062507,3354030,3519704,3814349,3954421,4177150,4378825,4695056,4945443,5152337,5462152,5772041,6057575,6394293,6568120,6710478,6945376,7160960,7534745,7920041,8210790,8634935,8345312,8294356,8585273,8853766,9069965,9309238,9825355,9957904,10132968,10421829,10893851,11182788,11573122,12500806
 "29000","Missouri",4,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-752169,-694332,-679793,-697776,-729205,-755546,-770513,-838567,-968969,-1120786,-1286888,-1495006,-1628633,-1684688,-1708491,-1857556,-1987740,-2053005,-2169778,-2252463,-2385893,-2599982,-2591872,-2715819,-2833834,-2860155,-3110156,-3209628,-3388252,-3550710,-3679974,-3963766,-4019437,-4132039,-4182675,-4282438,-4572755,-4975859,-4843232,-5426497,-5120059,-4928415,-4338228,-4879543,-4730051,-4788655,-4946776,-5111048,-5469554,-5794503,-6208919,-5955021,-6404690,-7161031
