GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15000","Hawaii",8,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",167415,170730,171712,173490,172473,174808,176310,180364,181174,182029,182064,183056,182749,182898,185435,185288,183786,178516,176602,171573,172688,172482
 "15000","Hawaii",8,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",29291,30751,31724,31585,31331,31822,31773,32254,33375,34875,34923,34950,33922,33118,33074,33223,33417,33733,34299,35125,34756,34710
 "15000","Hawaii",8,CAEMP25N,2002,"...","   Military ","Number of jobs",53652,52919,52791,53758,53019,54363,54515,56047,55663,56237,57087,57456,57357,57147,58089,58202,56925,52002,50764,50798,51776,50522
 "15000","Hawaii",8,CAEMP25N,2010,"...","   State and local ","Number of jobs",84472,87060,87197,88147,88123,88623,90022,92063,92136,90917,90054,90650,91470,92633,94272,93863,93444,92781,91539,85650,86156,87250
 "15000","Hawaii",8,CAEMP25N,2011,"...","    State government ","Number of jobs",67037,69576,69905,70678,70546,70781,71760,73182,73117,71878,71174,71803,72446,73450,75033,74552,74126,73518,72120,66545,67218,68416
 "15000","Hawaii",8,CAEMP25N,2012,"...","    Local government ","Number of jobs",17435,17484,17292,17469,17577,17842,18262,18881,19019,19039,18880,18847,19024,19183,19239,19311,19318,19263,19419,19105,18938,18834
 "15001","Hawaii, HI",8,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",81454,83553,85804,89834,95408,99121,103434,100969,96010,94321,95453,96974,99728,101885,103987,105318,107546,108941,108849,99514,106103,111413
 "15001","Hawaii, HI",8,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",60339,62020,63309,65542,69341,71917,73131,71460,67014,65896,66341,67528,69200,70479,71907,73231,75119,76259,76936,66717,71610,75137
 "15001","Hawaii, HI",8,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",21115,21533,22495,24292,26067,27204,30303,29509,28996,28425,29112,29446,30528,31406,32080,32087,32427,32682,31913,32797,34493,36276
 "15001","Hawaii, HI",8,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",3171,2890,2873,2828,2847,2807,3847,3752,3680,3638,3584,3491,3565,3559,3598,3630,3621,3631,3581,3578,3578,3579
 "15001","Hawaii, HI",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",17944,18643,19622,21464,23220,24397,26456,25757,25316,24787,25528,25955,26963,27847,28482,28457,28806,29051,28332,29219,30915,32697
 "15001","Hawaii, HI",8,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",5335,5101,5098,5028,5095,5162,6362,5916,5666,5599,5776,5577,5618,6154,6033,5965,6079,6337,5510,5414,5841,5974
 "15001","Hawaii, HI",8,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",76119,78452,80706,84806,90313,93959,97072,95053,90344,88722,89677,91397,94110,95731,97954,99353,101467,102604,103339,94100,100262,105439
 "15001","Hawaii, HI",8,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",63694,65749,67944,71983,77421,80829,83594,81106,76293,74728,75882,77509,80107,81697,83410,84812,86868,87900,87194,78553,84780,89662
 "15001","Hawaii, HI",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15001","Hawaii, HI",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),88,110,93,(D)
 "15001","Hawaii, HI",8,CAEMP25N,300,"22","   Utilities ","Number of jobs",(D),454,448,446,445,471,480,497,549,536,534,(D),(D),557,537,567,565,564,573,(D),546,(D)
 "15001","Hawaii, HI",8,CAEMP25N,400,"23","   Construction ","Number of jobs",5372,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),5861,6315,6636,(D),(D),(D),(D),6093,6222
 "15001","Hawaii, HI",8,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",(D),2085,2077,2115,(D),(D),(D),2240,(D),(D),(D),(D),(D),2171,2132,(D),2281,(D),(D),(D),2174,(D)
 "15001","Hawaii, HI",8,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",(D),(D),(D),(D),(D),2311,(D),(D),(D),(D),(D),2182,2232,(D),(D),(D),(D),(D),(D),(D),(D),2418
 "15001","Hawaii, HI",8,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",10077,10130,10526,(D),11477,(D),12222,12046,11460,10972,11306,11356,(D),11684,11803,11810,12211,12413,12326,11906,12368,12596
 "15001","Hawaii, HI",8,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
