GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,1500,"61","   Educational services ","Number of jobs",23501,24760,28529,29229,30369,32193,32513,34692,35699,37274,37957,38300,41815,44062,45551,46500,48117,49957,53851,48701,50849,56410
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",122724,126232,132733,137552,138306,144042,149895,155400,158125,162038,165595,180688,188396,193426,203129,209137,217099,223664,229872,225243,234791,243499
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",52857,53162,52360,52444,52073,52263,54757,56387,54365,55081,56695,60294,63101,66266,69237,70320,72585,75134,78084,51086,56119,72196
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",126677,128182,132860,137612,141424,145608,147715,149952,144252,143507,148588,151651,156798,161766,168567,175621,181097,184845,186016,145158,157823,179676
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",99144,102672,104417,107102,109378,110754,113133,110170,105805,102584,108292,113131,115961,122826,130455,130332,128282,135565,135579,120662,121217,128353
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",160001,164857,159826,158227,158021,159755,161960,162914,159046,155860,152026,150608,150862,153897,158348,163300,164643,166842,168224,161144,161135,162749
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",11752,11935,12152,12118,11662,11667,11695,11768,11730,12617,11612,11147,11037,11038,11266,11395,11372,11211,11217,11758,11179,11060
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2002,"...","   Military ","Number of jobs",6134,6329,6292,6056,5920,5694,5484,5628,5673,5628,5283,5377,5517,5375,5219,5191,5178,5063,5127,5125,5059,4909
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2010,"...","   State and local ","Number of jobs",142115,146593,141382,140053,140439,142394,144781,145518,141643,137615,135131,134084,134308,137484,141863,146714,148093,150568,151880,144261,144897,146780
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2011,"...","    State government ","Number of jobs",23154,24468,24896,24647,24297,24564,25026,25264,25048,25648,26172,26583,26924,28249,29802,31631,31826,32611,33308,32087,32209,32160
